id,y_true,y_pred,is_target
AlTi3Tc2_agm003436027,0.319,0.7390486,False
ScTiZr_agm001259651,3.604,4.8063917,False
MgAl2_agm001631212,1.813,0.6081159,False
SiTiV_agm002356140,0.069,0.11652994,False
Sc3Ru2Au_agm002313808,0.0,0.063926935,False
AlScGa_agm002250463,0.029,1.0215886,False
LiCu6Pd_agm003771899,0.0,0.011641979,False
VW3_agm001828801,0.0,0.0016226768,False
Ga2ZrAu_agm001205698,0.751,0.6897367,False
BeGaRuPt_agm001295710,0.0,-0.0033040047,False
V5Mo3_agm003290417,5.003,8.251507,True
Be4VW_agm001171389,0.31,0.5823523,False
GeNbTcRu_agm001284795,0.0,0.06766868,False
Al5FeY_agm002249164,0.002,0.049688578,False
OTi3Zn_agm002565837,13.079,3.497788,True
Sc_agm002183874,2.136,3.373797,False
HTiZr2Au_agm001611305,7.466,5.6519103,True
VCuRh2_agm001230071,2.797,0.5472629,False
Be4AlPt_agm003204340,1.686,0.781523,False
HLu_agm002216398,0.051,0.25779772,False
YRu2Hf_agm002192743,0.0,0.0041713715,False
H2AlY2_agm002923664,0.176,0.35649586,False
Cr2MoRe_agm002145097,12.5,14.8310995,True
Ti3Os_agm001281709,4.371,4.119734,False
Sc2NiPd_agm001223044,0.488,0.43050265,False
MgAl3_agm002160147,0.844,0.8829901,False
Ti2MoPd_agm002190611,0.0,0.5996027,False
LiP2Co2_agm002158607,0.002,0.28240633,False
NbRu2Hf_agm001217039,10.905,8.631058,True
CV3Pt_agm001103057,0.994,1.4202964,False
Al3CaZn_agm003719848,0.0,0.07425976,False
SiTi2Nb_agm001225112,2.561,5.2740912,False
S2VAg_agm003139380,0.0,0.11119962,False
NiMo2Tc_agm003183214,4.468,3.7776423,False
GaRh2Ta_agm001136569,0.917,0.3727963,False
OTi2ZrHg_agm001614194,8.219,4.4801946,True
Cu2ZnPd_agm003636640,0.0,-0.0026438236,False
WOs5_agm003204066,0.927,2.2498205,False
Si3CaPt_agm002240834,2.161,3.732624,False
Zn2RhPt_agm003186747,0.0,0.0028221607,False
RuHf_agm001191367,0.0,0.011425018,False
SiTiZr_agm002242672,1.654,0.7201524,False
ScCu2Pt_agm003192169,0.0,0.24137616,False
GaRu2Sn_agm001120949,0.535,1.7032088,False
H2GaY2_agm002923747,0.232,0.6844661,False
TiIn2Hf_agm001116768,0.034,0.07638359,False
H5Sc2Tc_agm003470410,0.0,3.5294847,False
ZnRh_agm002193777,0.002,-0.0006957054,False
TcPt3_agm003269380,3.309,1.9510986,False
Al2Ga3Y_agm003432920,0.629,2.4729056,False
LiAlZnPt_agm002283497,0.307,0.36153126,False
CaYAg2_agm002658187,0.059,0.39152694,False
ScZr_agm003185583,7.969,8.804897,True
NbTaW2_agm001217087,0.207,0.22002268,False
Ti2MoRe_agm001116544,7.886,8.846053,True
HNbTcRh2_agm001616437,1.221,0.60625577,False
MgZr6In_agm003768876,3.38,2.6102848,False
HV2RhPt_agm001617572,0.797,3.0210094,False
Be4ZnRh_agm003204398,0.327,0.49542618,False
SiMoOs_agm003159843,1.873,1.6644223,False
MgZnPt2_agm002161578,0.0,0.002212286,False
PV_agm003188116,0.149,1.3792777,False
CuRh7_agm002146756,1.907,0.60387325,False
Cr2Re_agm002145124,15.177,14.058551,True
NiGePd_agm003201934,0.0,1.7042111,False
CY2RuPd_agm001616936,1.731,1.5912448,False
Ti2GaPt_agm001228172,3.201,1.2368419,False
Cu3Pt_agm001827759,0.0,0.00087976456,False
CuGeY_agm003158505,2.055,0.3559308,False
NaS2Hf_agm002225311,5.36,6.4039116,True
C2ZrHf_agm003161757,0.0,-0.00014162064,False
LiScRhPt_agm001301128,0.0,-0.0012030602,False
Al3Ti_agm003189855,0.274,-0.0025160313,False
Tc2RuRe_agm003184276,14.238,14.36082,True
Mn2Os_agm003203942,1.392,1.797804,False
H3ScNi_agm002496394,0.337,1.0074735,False
LiCaCuIn_agm001342968,0.591,0.0038712025,False
Sc2FePd_agm001144911,0.0,0.0068643093,False
NiCu2Ga_agm003627737,0.0,-0.0012412071,False
CuNb2Ta_agm001130109,5.571,4.2762914,True
VCrW2_agm001100267,0.002,-0.00022315979,False
NbTaReOs_agm001391460,5.617,7.1070986,True
VMo2Ta_agm001146488,0.693,0.6317955,False
V3GaMo2_agm003427650,0.782,1.5473611,False
AlV2W_agm001146330,1.049,1.2200637,False
TcOs_agm003188886,5.112,3.910446,True
VNbMoRu_agm001313466,0.316,0.08558941,False
NSc2TiIn_agm001614593,0.024,0.25488734,False
Ti3VRh2_agm003435963,3.181,4.060745,False
MoTcRu2_agm004326783,11.455,11.170591,True
AlTi2In_agm001116775,0.004,0.033185482,False
ZrTcHfOs_agm001405712,0.014,0.013679981,False
Ti2MnTc_agm002744513,1.983,1.9807823,False
LiMgZnPd_agm001367175,0.104,0.0031170845,False
BeAlRh2_agm001198778,0.0,0.0022027493,False
LiScPd2_agm002695138,0.033,0.006364584,False
H2Nb_agm002153106,2.688,10.45844,False
ZnGaRuPd_agm001310276,0.0,-0.003225565,False
NbPt3_agm002166864,0.164,0.104970455,False
P2Fe2Lu_agm002177752,0.0,0.00027871132,False
ZnRuRh6_agm003774423,0.526,0.79273057,False
NAlZr2_agm003264948,0.237,1.8648314,False
TiNbTa_agm001259673,15.754,19.005106,True
LiMgZnY_agm001318405,0.003,0.016968727,False
AlVRu_agm001846935,0.051,0.40934896,False
NbTaRe2_agm002166946,0.001,0.0017268658,False
Si3RuLa_agm002186873,0.766,0.79006135,False
Ni4ZrAg_agm003202325,0.0,0.011778116,False
V3W5_agm003290403,0.019,0.00075268745,False
HMgScZr2_agm001615829,3.87,1.6537851,False
BeCo2Mo_agm003191617,1.053,0.2474277,False
RuPt_agm003190240,1.75,2.618215,False
PSeZr2_agm005111538,2.663,2.1242096,False
H2RhAg_agm003632212,0.198,5.2951202,False
ScRu2Sn_agm001224056,0.0,0.016971827,False
MgAl3_agm002160145,1.217,1.182306,False
Be4MnW_agm003204393,0.264,0.08221865,False
V3Nb_agm001416162,21.164,10.219155,True
CY2Te_agm002259013,0.098,0.16424012,False
C2VLu_agm002202039,0.662,0.46322608,False
TiTcWRe_agm001294012,0.001,0.024973154,False
ScAs2Y_agm003191270,0.0,0.006623745,False
Zr5Pt_agm003198589,11.155,6.597269,True
Ru2LuHf_agm001221660,0.0,0.021369219,False
Be4RuRe_agm003200822,2.49,3.4325256,False
NiCuRh2_agm003177896,0.023,0.09496856,False
CoAsPd_agm002144188,0.0,0.077492714,False
PSc2In_agm003180306,0.37,0.27785277,False
SiV6Tc_agm003763768,4.638,4.1468873,False
AlSc2In_agm003191194,0.048,0.020029306,False
AlZr2Hg_agm002328022,0.814,1.223004,False
Y3Zr_agm003165927,6.377,6.1359158,True
RuRh6Pt_agm003770080,0.979,0.8856317,False
MgNbRuOs_agm001313479,0.235,-0.0026619434,False
Hf_agm004466832,8.057,9.240705,True
PSc2Sn_agm003636345,0.691,0.0938158,False
HLiCa2Ag_agm001610631,0.021,0.0016431808,False
Tc3Re_agm003263802,13.325,11.742071,True
C2Sc3_agm003194972,0.049,0.007093668,False
Si3SrPd_agm002186911,2.668,2.0405202,False
NRe3_agm003188837,1.944,10.943165,False
ScNiZrOs_agm001357642,0.02,0.005621195,False
HVNiRu2_agm001620095,0.913,2.6111479,False
HRh3Bi_agm002488699,0.019,0.2188816,False
CCaLa2Bi_agm001621751,5.995,4.5663977,True
Tc2Lu_agm001631328,13.321,12.826807,True
CMn3W_agm002433062,0.08,1.1536845,False
CaZnGe_agm001000718,0.89,0.6145619,False
OSc3Sn_agm002363730,11.783,0.057911634,True
Nb2MoTc_agm001149748,0.125,0.14942336,False
MoRu3_agm003262919,5.476,4.555294,True
Zr4Re_agm005408522,6.996,6.2519026,True
ScZr2Hf_agm001224362,11.31,11.206766,True
NiNb2_agm002168379,6.121,5.0338736,True
PTc2Re_agm003183883,7.741,8.636743,True
LiGaMoOs_agm001361160,0.0,0.16518974,False
AsRh5Hf_agm002368838,0.215,0.11561918,False
V2Re_agm002323050,0.0,0.00050377846,False
CV2Os_agm001981551,3.769,4.495681,False
AlScHf2_agm001197607,1.281,1.8189833,False
NNb_agm002164704,0.0,0.86737406,False
MoRhHf2_agm002703387,0.131,0.13607669,False
Ti2RuOs_agm001115159,0.0,0.0137786865,False
NSc3Hg_agm002541546,0.013,0.0048117638,False
ScRu2Sn_agm002354616,0.213,0.025034666,False
CHf2Hg_agm005117943,0.311,0.11017847,False
Cr2CoIr_agm003175782,4.947,6.8067904,False
Be2TiHf_agm001116419,0.01,0.0664053,False
Sc2RuCd_agm003187131,0.028,0.22517204,False
Cr4RhRe_agm003199678,8.379,9.5191,True
Cr4HfW_agm001173499,6.365,6.9003286,True
MoTaW4_agm003739585,0.002,-0.0007007122,False
B2CaNiRu_agm005019953,0.0,2.682974,False
YLa_agm003283367,5.085,7.361045,True
LiVPd2_agm001141996,3.191,0.9803933,False
VCr2W_agm001230039,0.009,0.015044689,False
ScYMo4_agm003199944,3.869,3.6897788,False
H3ScCo_agm002496390,1.007,0.8236586,False
TiTcHf_agm002028223,8.436,6.913438,True
TiZn2Zr3_agm003435821,5.635,4.532543,True
Be2GaRh3_agm003437959,0.0,0.00080919266,False
Ti2NbRh_agm002190620,7.381,4.0601997,True
LiNaBa2_agm002692234,0.066,0.010250807,False
Rh2CdSn_agm002726924,0.06,0.0034503937,False
MnMoTa2_agm002162434,0.005,0.003895998,False
Zn2PtAu_agm003171429,1.013,0.007899046,False
Sc2RuRh_agm003187129,0.0,0.01642394,False
PRh2_agm003161300,0.0,1.202804,False
CSc2TiHg_agm001613891,0.513,0.00722456,False
GaRu_agm001191363,1.824,1.2186579,False
Be4ZrOs_agm003202362,0.0,2.2948909,False
VCr2Mo_agm001100247,0.041,0.038140297,False
TiMoTcW_agm001293988,0.067,0.16853404,False
Ti3Mn2Au_agm003435828,4.318,3.4851396,False
Nb2RuRe_agm002225676,9.458,9.609836,True
MgAlSc2_agm001145082,0.035,0.00308609,False
Li2InAu_agm003181256,2.108,1.1185482,False
HNb_agm002080934,0.211,1.8034513,False
TiMoTc2_agm001228968,0.312,0.3793583,False
P2CaTc2_agm003407492,0.195,2.329339,False
V_agm003157158,24.611,13.756028,True
LiZn2Au_agm003175613,0.636,0.31435132,False
MgSc2Zr2_agm003386870,4.132,2.9119978,False
Be4ZnIr_agm003204388,0.8,2.469699,False
P2KCo2_agm002177813,0.002,0.028433561,False
Nb3Tc2Os_agm003439321,4.036,5.652338,False
LiMgPb2_agm002158086,2.493,1.030836,False
ZnMoRh2_agm003186625,2.568,1.2672375,False
HCaAsRh_agm005203789,0.335,0.2726009,False
LiBePd2_agm001211419,0.0,-0.00079512596,False
LiCCoY2_agm001615520,0.001,0.40770578,False
Mn4TaOs_agm003202405,8.499,8.797142,True
HZnNbHf2_agm001620253,8.106,7.408183,True
MgCoZrRh_agm001399117,0.0,0.005107403,False
Ti4Tc_agm003298258,9.913,12.665876,True
Be4FeNb_agm001171101,6.066,5.805835,True
AlSc2Lu_agm001197580,1.286,1.6331637,False
H6Sr2RhIr_agm004930587,0.0,0.031674147,False
AlRu_agm003157458,0.225,0.071862936,False
HMn2_agm001850457,0.82,10.07751,False
TiTc2W_agm001229196,0.012,0.0057718754,False
MnNb2Ru_agm002701848,15.884,8.603339,True
Ti2Ga_agm003283317,3.256,3.5062282,False
CoNi2Nb_agm001202601,0.0,0.02979374,False
LiP2Ni2Sr_agm002283844,2.015,2.2055016,False
Be4NbRh_agm001171196,13.017,7.247777,True
Cr4TcW_agm003199690,25.245,24.363194,True
SiWOs2_agm003192873,7.52,6.3570848,True
P2ZrHf_agm005125045,0.0,0.21190715,False
Sc2Co_agm002238418,6.106,2.9505632,True
LiMg2Rh_agm003174878,0.0,0.016194582,False
Ti2W_agm001850171,17.838,11.728554,True
MgYAu2_agm002343328,1.543,0.55031645,False
S4Cu2As_agm003449868,0.523,0.45196247,False
H2Sc2Ag_agm002924421,0.822,-0.0012590885,False
Ti2GaAu_agm001228159,1.354,1.5556722,False
CRe3_agm003190465,0.922,7.316147,False
AlZr_agm002135751,2.261,0.78646207,False
ZnZr2Mo_agm003192816,6.034,8.264731,True
AlRh2Ta_agm002327068,0.935,0.30737042,False
MgP2Fe2_agm002343908,0.012,0.0036928654,False
AlCu2Hf_agm002250836,0.548,0.020889997,False
Mo2RuRh_agm003183319,6.846,9.922031,True
Ti6PtAu_agm003260642,3.507,6.7603245,False
OCa3In_agm002176158,0.004,0.007711172,False
Ti3Au_agm003263690,0.826,5.776435,False
Ti2MnHg_agm001116713,5.817,5.329733,True
SiNi2Y_agm003192850,0.486,0.00263381,False
CrCuRh2_agm003176736,6.197,0.7387192,True
BeNbRuRh_agm001313359,0.0,0.17134237,False
Zn4NbTc_agm001187914,1.47,0.005571127,False
NbRh3_agm001830416,0.02,0.3072362,False
GaZrNb_agm003603268,2.969,1.1680124,False
HV2RuIr_agm001614872,11.791,11.105323,True
HCuZnPd2_agm001620289,0.0,1.0052803,False
ZrNb_agm003294099,15.512,14.141591,True
CSc2ZrIn_agm001614385,0.0,0.044410706,False
AlNbHf2_agm001150048,7.328,5.4400325,True
Be4ReOs_agm003195941,2.525,2.42527,False
Al2Sc3Zn_agm003438101,0.012,0.014112234,False
Tc2TaW_agm003633312,5.349,6.024,True
MgSc3_agm003190777,1.234,1.3078477,False
TiZr3_agm001280524,13.084,13.474214,True
AlNb6Ir_agm003767692,7.444,7.647748,True
MoTa3_agm003165304,4.847,4.426685,False
ZrNbMo_agm001277566,8.963,9.83272,True
V3CrTc2_agm003439791,0.302,0.10699105,False
HScYLa2_agm001628766,3.896,5.019701,False
AlTi2Au_agm001115923,0.906,0.5469321,False
NSc2_agm003295272,0.048,0.0059933662,False
Sc2ZnTc_agm003166184,4.4,3.462908,False
TcRe_agm003157814,10.881,11.422576,True
Ru2LuTa_agm003188911,0.0,0.0037486553,False
HVRu2Os_agm001626847,11.814,10.935282,True
NbWRe2_agm002166983,5.073,5.2448893,True
TiRh2In_agm002245004,0.003,1.2825538,False
YLa_agm003164924,6.875,7.3000126,True
Zr3Sb_agm004401845,2.724,4.4722595,False
Al3TcBa_agm002396778,1.03,0.78929305,False
ScZr_agm002017886,3.976,8.351354,False
COZr2_agm005104251,0.0,2.2305784,False
Al2Ni3Zn_agm003437796,0.008,0.009655952,False
MgSc2Ni_agm003622224,1.891,0.90267015,False
CaScHg2_agm002141769,0.247,0.371356,False
La2TlPb_agm003192621,1.132,1.5306742,False
Sc2AsTe_agm005114971,0.0,0.0254457,False
Li2AlZn_agm002283378,0.055,1.1527675,False
Zr3Ru_agm003190869,3.989,5.4578304,False
Ti6SnTl_agm003771425,5.383,5.9709806,True
ScZnPd2_agm002314328,0.0,0.2763536,False
Ni2ZnNb_agm001134927,0.094,1.2565632,False
Nb5Tc_agm003299314,3.478,4.322524,False
TcRe2_agm003158343,11.712,11.702777,True
Ti2RePt_agm001228374,1.96,3.2853127,False
LiGaTaOs_agm001361063,1.542,0.6513072,False
NInHf2_agm005125744,0.198,0.16929626,False
Sc2ZrHf_agm001145482,7.068,6.922224,True
NSnLa3_agm002164888,1.289,3.7614422,False
NGaY3_agm002291791,0.008,0.123523,False
CV2Ir_agm005117759,0.75,3.290789,False
Cr2TcRe_agm003779585,22.834,23.554554,True
NTi2Ga_agm003614521,0.107,0.102579355,False
ScNb2Ru3_agm003436226,13.254,9.7026615,True
MgRh2Sb_agm003634342,0.63,0.003538847,False
ScZr2_agm002314335,4.729,9.854526,False
Mo2TcW_agm003183407,12.703,15.087243,True
TiTcTaRe_agm001294125,0.041,0.046098948,False
Ti3CuTc2_agm003435749,2.018,0.7023698,False
LiMgPt2_agm003192649,0.001,-0.0010607243,False
NiZn2_agm003158303,0.001,0.0009970665,False
NTiTa_agm001259679,0.035,1.3912013,False
Ti_agm003160753,6.72,15.696488,True
HTi2ZnNb_agm001620334,6.265,6.6923504,True
ScTiPd6_agm003774310,0.0,-0.0015063286,False
NiGaGe_agm001234977,0.594,2.7825935,False
CAlTi2_agm003263106,0.0,6.699562e-05,False
HNaPd3_agm001105948,0.054,0.2340579,False
PAsZr2_agm005120799,0.0,0.43188596,False
Li4GaGe_agm003741458,1.321,0.7197342,False
MgAl3Ba_agm002220164,0.021,0.34643197,False
CN3Zr4_agm003562795,14.507,11.984342,True
HRu2WIr_agm001624884,3.65,2.4312427,False
BIr_agm003294243,0.41,1.1111304,False
Ta3Re_agm003165641,0.8,0.5515448,False
TiRh7_agm002322110,0.596,1.0759916,False
Co2GaRe_agm001137082,0.714,0.45952892,False
LiTiGaRh_agm001292710,1.539,0.18130445,False
Ta2Os_agm003295750,0.11,0.2810483,False
HZr3Cd_agm002490355,1.072,1.2082735,False
LiAlZrRh_agm001380924,1.677,1.7546616,False
CTc3_agm003190466,3.898,6.9524584,False
ZnRuTaOs_agm001310872,0.248,0.008965015,False
Be4AlOs_agm003202329,2.1,6.769354,False
Al2TiGe_agm002327349,0.121,0.4072454,False
Si3CaRh_agm002240836,3.164,2.4814222,False
MgAlNi2_agm002160180,0.0,0.00010871887,False
Zn4MoHf_agm001187882,0.011,0.08414507,False
AlMoTcOs_agm001398868,1.121,0.10572815,False
Li2SiPt_agm002218477,2.327,1.6502131,False
ZnNbRu2_agm001232746,0.074,0.04792571,False
SiNiLa_agm002187837,4.428,2.7715921,False
HTi2NbIn_agm001614513,4.233,4.734668,False
H2Sc2Zn_agm002923853,0.004,0.02204895,False
AlPd7_agm002197409,0.002,0.2552216,False
B2W_agm002137258,3.711,0.107397795,False
Cr2Os_agm003203666,6.295,7.353977,True
Be4VRe_agm001171381,0.003,1.6471096,False
SSeY2_agm005107186,0.0,0.3689599,False
MgVRh2_agm002696992,2.252,0.3000734,False
Mo2RuRh_agm003183320,6.163,9.712222,True
LiAlGaPd_agm001361106,0.118,0.6285627,False
Sc2CuRu_agm003626122,0.002,-0.00035834312,False
Sc2ZnTl_agm002184116,0.003,0.026044369,False
LiY2Os_agm002693786,0.066,0.15566778,False
HMo3Pt_agm002489970,3.834,6.2248507,False
Al3Zn2Ba_agm003420538,1.333,0.12756777,False
ScTi2_agm002184875,6.103,10.770838,True
Sc2CoPd_agm002183904,0.0,0.23787975,False
Sc2CdIn_agm002732531,0.0,0.0011236668,False
TiV4Ta_agm001186383,16.613,13.765571,True
BeCoGeRu_agm001284786,0.0,-0.0049493313,False
LiCoZn2_agm002157516,0.0,0.025140762,False
NbHfTa2_agm001146452,13.113,12.936876,True
P2NiZr_agm003264925,0.383,1.2554911,False
VNb2Ru_agm001100406,0.046,0.051752806,False
SiW2_agm003204189,3.936,1.4075329,False
LiAlSiCo_agm001306784,0.097,0.40183306,False
Ti2GeTc_agm001113319,3.828,1.5731736,False
Al2La_agm003203539,4.209,5.471634,False
LiMgRuIn_agm002218977,0.0,0.028231382,False
TiSb_agm003187385,0.107,0.011619806,False
CrNbRuTa_agm001312770,0.008,0.0071060658,False
LiSiZnPt_agm002219360,3.62,2.6248515,False
Al3ZnSr_agm002196130,0.039,0.0670557,False
CrRh_agm002145517,5.301,8.044096,True
Mn2NbTa_agm002700614,0.0,0.097644806,False
Mo2Ta_agm001851629,0.002,0.022440434,False
Li2Ga2Rh_agm003388604,1.128,0.82737005,False
Hf_agm002154281,2.364,6.6396494,False
Ti2RuRe_agm001228398,0.133,0.19813037,False
LiBe4Al_agm003204339,0.054,0.43948793,False
ScY2_agm003158373,2.959,3.3546836,False
BePCa_agm002038921,0.485,0.11013532,False
Ru5W_agm003204158,1.71,5.0734944,False
Nb2ReOs_agm002166669,6.552,7.4060707,True
V2MoTc_agm001100114,0.18,0.18612242,False
HNb3In_agm002340004,5.537,4.7169304,True
AlSi2Y_agm002135435,0.607,0.3295014,False
OCdLa3_agm002561749,1.232,2.7540317,False
HFe2CoMo_agm001615909,0.035,0.25030017,False
Li2RhSn_agm002156727,0.318,0.38369155,False
LiAlZn2_agm003169103,0.525,1.044564,False
NTi2In_agm005103985,0.248,0.23861575,False
CSc2Te_agm003627348,0.055,0.37090588,False
Al2RhPd_agm001148228,0.194,0.1151793,False
AlTi2Re_agm001197816,0.006,0.21543956,False
ZnZr2Hf_agm001139484,4.436,4.263537,False
TiRu2Lu_agm001115188,0.002,0.014167309,False
NCa2NiPd_agm001617131,0.0,-0.00062704086,False
Ti2MoTc3_agm003435942,0.544,0.30349326,False
AlSc2Cd_agm002632403,0.0,-9.918213e-05,False
CSc2_agm003198891,0.002,0.15614557,False
LiGaPd2_agm002157868,0.0,0.0040357113,False
CuZr2Ru_agm003178115,2.713,3.4762394,False
Be4ZrIr_agm003202351,13.846,9.0302515,True
B2Ru2Ba_agm002137200,3.611,0.8312417,False
ScNbOs2_agm001223828,0.0,0.00054883957,False
ScYLu_agm001831439,2.735,2.985324,False
Al3CuSr_agm002367070,0.14,0.027570248,False
HV_agm002087536,8.921,4.6260643,True
Mg2Rh_agm003160523,0.0,0.0017311573,False
Zn2NbIn_agm001231945,0.0,0.040756464,False
TcRu3_agm003185978,2.836,3.1746135,False
Be2PdPt_agm001198672,0.031,0.00979805,False
Tc2HfW_agm001146304,0.005,0.10438585,False
Sc2RhAg_agm003168060,0.092,0.27443147,False
HZnRh3_agm002491736,0.665,2.027546,False
CrRu3_agm002145538,8.482,10.101988,True
Ti3Mo2In_agm003435937,6.398,9.00936,True
Al2CuTc_agm003186196,0.353,3.2412546,False
N2Zr3_agm003287294,3.975,3.224616,False
TiZn2Zr_agm001115835,0.029,0.07663345,False
TiTa2Re_agm001229169,7.115,4.3044596,True
TiMoTa2_agm001116204,10.918,12.212318,True
O2CdLa2_agm002938370,2.115,0.78705025,False
HTi3Tl_agm002340016,6.228,5.5446453,True
NV2Rh_agm003638142,2.226,2.1002817,False
CScRh3_agm002430830,0.576,0.019986153,False
CSc2MnAu_agm001611075,0.702,0.24025321,False
ScYRh2_agm001123526,0.0,0.00021290779,False
Nb3Os_agm002166715,0.045,0.5716827,False
V3Cr2Mn_agm003415209,0.231,0.57052267,False
Al2Nb3Mo3_agm003260603,9.873,2.750952,True
Al7Zn_agm003299758,0.441,1.2915715,False
HScNiRh2_agm001618833,0.363,1.2449405,False
Ti3Mo2Pd_agm003435899,7.37,6.558405,True
TiZn6Zr_agm003771455,0.33,0.24016786,False
Y_agm002192431,2.711,3.9319706,False
SnPb_agm002189154,7.005,7.7871494,True
HCr2Rh_agm005113231,9.351,5.930794,True
BeBHf_agm001024476,0.771,0.008787155,False
VTa2W_agm001100480,3.571,4.322883,False
Rh2Pt_agm003161439,0.897,0.92731047,False
TcTa2Os_agm002190088,4.831,5.896117,False
Ti3NiMo2_agm003435768,8.892,7.471717,True
AlTi2Ta_agm001116239,6.465,7.398179,True
SiGaY_agm001261127,0.033,0.77783716,False
LiOY2Pt_agm001617728,0.573,1.2090998,False
Nb3Ru_agm001827839,0.62,1.2841563,False
MgScZnGa_agm001359957,0.022,-0.00084781647,False
H4CuRh3_agm003556878,12.848,6.872012,True
ZnRh6Os_agm003774780,0.491,0.5773388,False
Ni2RuW_agm003183666,0.228,0.04591322,False
Ni4MoPd_agm001181755,0.016,0.16520023,False
TcRuHf2_agm001227670,0.006,0.051051617,False
LiBePdPt_agm001301191,0.0,0.004651785,False
TiMo2_agm003294455,1.102,1.6509566,False
BeCLu_agm001414249,1.06,0.044579983,False
TiZr2_agm002322175,5.154,8.950371,True
Li2SiSr_agm003177103,0.006,0.04037261,False
CuZr2Tc_agm003189772,0.882,2.3690462,False
AlZn3_agm002135759,0.78,0.1762867,False
MgTiZr2_agm001116602,2.181,6.2350397,False
H2RhTa2_agm002925609,0.873,8.39793,False
SSc2In_agm005113915,1.209,0.18199801,False
Mg2NiAg_agm003626439,0.0,0.009774208,False
Ru5Os_agm003204049,2.854,1.9749451,False
Ga3Zr_agm001280736,0.121,1.1114204,False
Ti2Os_agm003295758,0.873,0.7846874,False
Zr3Pt_agm002194271,6.662,4.527294,True
Si2Sr_agm002186576,0.0,4.8931713,False
ZnGaZr6_agm003766833,2.319,3.6682553,False
LiAl2Pt_agm002690579,0.025,0.34280515,False
MgRhPdSn_agm001337121,1.514,0.25580096,False
LiAl2Ba_agm003168357,2.792,0.023800373,False
VNbMo2_agm001149749,0.776,0.68032396,False
CMgZr3_agm002430587,0.253,0.36325574,False
Ti3Zr_agm003262496,9.288,14.766838,True
Ti2NiMo_agm001115642,4.984,3.9928713,False
RuRh2Ta_agm003192945,0.377,0.32944345,False
H3NaRh_agm002490732,0.0,0.008680344,False
Si2VCu_agm002186655,0.0,0.4857092,False
Al5V2Zr_agm002252034,0.776,0.20016885,False
Zr5Pd_agm003299311,8.748,7.215914,True
AlMnHf2_agm001153445,0.26,0.07746267,False
BeTcHf2_agm001198995,0.551,0.61992955,False
Tc3Re_agm003187518,15.235,15.574182,True
MgRh7_agm002344659,1.54,1.015372,False
CFLa2_agm003615668,1.141,0.6836772,False
BeVRh_agm002040724,12.377,3.5820758,True
H3LaPt_agm002486449,12.179,5.5556917,True
NTi3Pd_agm002164952,1.764,1.2081251,False
CuZn_agm003164142,0.003,0.019266605,False
NaS2Hf_agm002347432,1.936,3.6872,False
TcRe_agm003165652,12.976,12.664455,True
AlV3Mo2_agm003427049,1.934,2.4636526,False
ScHfOs2_agm002734172,0.002,0.0008788109,False
ScZrRuRh_agm001312509,0.0,2.103313,False
TiRh2Ta_agm001116208,1.806,4.2502317,False
Li2MgAl_agm002283398,0.03,1.2972697,False
TcRuRe2_agm003780812,11.776,8.673339,True
RhWPt2_agm003192922,1.588,3.4085584,False
NTi3Pt_agm002164953,2.3,2.0512838,False
BeAlRh2_agm002643429,0.0,-0.00027227402,False
Mo2WRe_agm003185887,6.969,8.755956,True
ScTiOs2_agm002184893,0.113,0.006286621,False
COTiZr_agm005196801,0.0,0.1819303,False
BNaPd3_agm002403746,0.0,0.0108578205,False
MgRuRhSb_agm001313609,0.0,-0.001029253,False
AlSc2Tl_agm003191226,0.226,-0.0016102791,False
N2LaTa_agm002290652,4.426,5.6107063,False
TiTaW_agm001259663,5.734,6.247101,True
AlZn3Y_agm003719081,0.396,0.4272282,False
VMnGeOs_agm001290006,1.142,0.4569409,False
O2AgBa_agm003186798,0.801,0.018870354,False
CuRh2Ta_agm003164904,0.01,0.24719739,False
BeRu2_agm002201339,1.432,0.27322936,False
OAlSr3_agm002363645,0.065,0.49043703,False
Ti_agm002028398,8.656,16.204138,True
AlTi2Tc_agm001197821,0.069,0.14566731,False
TiZr_agm002028544,12.02,17.214603,True
HLiPd3_agm002487168,0.133,1.4099296,False
NCrHf_agm002164447,2.446,0.99126256,False
B2ScCr2_agm002254728,0.063,0.37485194,False
VNb2Ru_agm001230283,0.654,0.16193461,False
TiNbTcTa_agm001294078,6.194,3.5952878,True
Mn2NbTa_agm001146433,0.0,0.004840851,False
Ti3MoTc2_agm003435941,6.207,6.833703,True
Ti2Rh_agm003160746,0.008,0.87689006,False
CSc2ZrCd_agm001612096,0.177,0.3901031,False
Mo3Os_agm003264755,19.419,11.982879,True
BScNiRu2_agm001618822,0.081,0.13121843,False
VMoRe_agm001272836,0.91,0.82564425,False
VRu2Os_agm001230427,13.001,12.509144,True
Be2NiRu_agm001198665,1.362,1.1140968,False
TiVRe2_agm002746959,0.046,0.02436781,False
Sc2NiPd_agm002184029,0.163,0.14455485,False
Zr6InHg_agm003769210,0.738,1.7073517,False
GaZr6Sn_agm003765432,7.861,4.9710865,True
GaZr6In_agm003766977,4.535,4.621026,False
Zr2RuRh_agm001233523,2.834,2.9637778,False
BeCo2Tc_agm003191621,0.085,1.2409302,False
HScYLa2_agm001630135,2.619,2.6461687,False
Sc6YZr_agm003771545,2.678,2.561187,False
Ta3Re_agm003190842,0.088,0.07978797,False
